timestamp,seance,atomic_action_type,root_asset_id,asset_id,region_id,tag_name,bounding_box_top,bounding_box_left,bounding_box_width,bounding_box_height
5,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,0d791ffe8d485a9aad38a6157a185d9d,jptHnq7js,Laugh,26.652964541786595,142.8360049321825,76.81053001695437,83.1578907213713
5,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,0d791ffe8d485a9aad38a6157a185d9d,ke4NWHubR,Laugh,80.33717506810238,507.422934648582,72.07565890875462,70.52631177400288
29.533333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,28e7f626c68113358ff53c82b6a04de0,RDurYlUHN,Talk to person,79.81085526315789,391.68108430949445,112.58525354500617,181.05263960988898
35.466667,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,e3ae03ceb8765c09e8061f1007bf79d7,jv8DSpgVh,Talk to person,7.705596120733964,200.18086274660914,129.9465840782984,174.73683808979234
41.266667,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,cea9849fe679dd658e30c5a5574c9420,gXTKgFX02,Look person,90.33717908357319,385.8939580764488,134.15536374845868,241.57897146124589
51.133333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,80b8e9209b7c5f840a146d06c82bd7f9,HG_i32TeT,Laugh,7.705596120733964,265.4172125462392,55.24044389642417,62.63157493189762
72.133333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,7dfd0c8e56a23019765a91056e6202df,4IyS3O7zC,Laugh,0.3371730603669819,254.8951911220715,59.97533908754624,47.894734834369864
73.133333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,6b064c4fd39d0e9feddd98764507cb44,bvoRgNUmN,Talk to person,0.07401315789473684,311.71393341553636,254.10604192355123,119.92598684210526
73.133333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,6b064c4fd39d0e9feddd98764507cb44,bvoRgNUmN,Listen to,0.07401315789473684,311.71393341553636,254.10604192355123,119.92598684210526
78.533333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,41827affa31a4ba1b6821ce8401416f7,htsgX7gzm,Talk to group,105.60034500925164,208.59844616985202,149.93837180178792,251.57896343030427
87.133333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,d2f25bd11523bcc2e58ae8f54a6f54cd,lGwwwdjex,Laugh,97.17927631578948,434.2951410295931,70.4973123458693,76.31580553556743
115.8,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,ffb586e2418138fe31a8d5e3726f45ab,knVXkvUsb,Look person,0,223.3292231812577,105.74599260172627,132.44245027240953
136.066667,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,3ca3660f07e5d3d534f5560beebb595d,oIWveuNgB,Talk to group,141.91613448293586,157.0406905055487,189.39580764488286,216.84212132504112
139.733333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,316bbd94e3fc72b053d065046a0e48c0,u3Lv58zAx,Talk to group,0,409.5684340320592,118.3723797780518,88.42105263157895
139.733333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,316bbd94e3fc72b053d065046a0e48c0,7lfoJGV4x,Look person,1.3898066470497532,335.9145248921085,71.02342786683107,63.684214541786595
139.733333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,316bbd94e3fc72b053d065046a0e48c0,jAXbqQEee,Look person,56.652964541786595,476.90919774969177,95.22397117755857,108.94738046746505
141.133333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,bc558cdba303acddf343d2bc0f287b9a,we8vFB9V0,Listen to,76.6529605263158,350.11921046547474,146.7817509247842,213.684226588199
141.133333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,bc558cdba303acddf343d2bc0f287b9a,we8vFB9V0,Look person,76.6529605263158,350.11921046547474,146.7817509247842,213.684226588199
141.133333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,bc558cdba303acddf343d2bc0f287b9a,6Y90qMrsp,Listen to,94.54770138389186,218.59432799013564,129.42046855733662,247.89474888851768
142.4,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,f42854e5fc79b484641f86fe9103d9f6,rzxVjIuMe,Look person,3.4950738204152962,235.95561035758323,101.53721293156597,113.15790276778372
142.4,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,f42854e5fc79b484641f86fe9103d9f6,rzxVjIuMe,Listen to,3.4950738204152962,235.95561035758323,101.53721293156597,113.15790276778372
181.066667,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,8a5beaefcac9751a3efb43c694bbdce7,nn3ZWB8yn,Listen to,6.126648752312911,229.64241676942046,108.90258939580765,108.42104861610814
181.066667,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,8a5beaefcac9751a3efb43c694bbdce7,ak8h5WAIX,Listen to,47.179280331260266,400.0986436498151,163.0908504161529,170.5263278358861
181.066667,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,8a5beaefcac9751a3efb43c694bbdce7,BV-eJyBnv,Look person,6.6529685572574015,221.22483334617755,113.11139314889026,114.21051828484786
181.066667,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,8a5beaefcac9751a3efb43c694bbdce7,Y8KRO4VHT,Talk to group,1.3898066470497532,452.18249075215783,86.28034448212084,84.21053033126029
252.4,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,bda8b00de6c4fb617b7778022f56618e,h-6cRibWB,Laugh,188.75822368421052,154.4102092324291,110.48088779284834,84.73685013620477
270.733333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,691bf2afb25d9bc2758e1fd564b717df,j-oZpGZ7p,Talk to person,0.8634868421052632,215.96384671701603,109.42870491676942,136.31580553556745
270.733333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,691bf2afb25d9bc2758e1fd564b717df,v0Id-vOOf,Look person,67.70559612073396,391.1549687885327,104.69380972564736,176.8421173095703
330.2,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,035a910dbfd29b051945c1176954a131,_b-QSGxdq,Talk to group,41.91611842105263,472.17430255856965,84.17588239827374,108.42106066252056
335.266667,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,328647830b453949b0a0c4e225410433,lRD0GR5yp,Look person,2.968754015470806,234.9034274815043,85.75422896115906,112.63158296283923
356.666667,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,72708036ecbca49fa01be0ab6fd6b3f3,AQoAuEzw5,Talk to person,3.4950738204152962,215.96384671701603,116.7940813810111,151.57894736842104
357.8,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,a9b4d59bf866206b347dc659d53f76ad,m1QFEqDgq,Look person,95.07402118883635,397.99427789765724,122.58115944821209,184.73684210526315
358.933333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,80e53250d10b7d2847ae2bc25f2ff3e3,jPWK1St49,Look person,33.4950738204153,416.9338586621455,134.68143110357585,211.57894736842107
358.933333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,80e53250d10b7d2847ae2bc25f2ff3e3,txLqESsR-,Talk to person,4.547701383891859,221.22483334617755,115.74187442200987,147.3684250681024
380.066667,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,8fc3b62e9a5938375ad225f3b559351d,MyS086R79,Talk to person,78.75822769968133,349.5930949445129,162.56473489519112,232.10527520430716
391.2,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,05e8963ee0f84632402666755cd864a6,z71Wr4yI4,Look person,3.129595588235294,231.5644383184011,99.24190213645761,114.70588235294117
391.2,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,05e8963ee0f84632402666755cd864a6,r0k1jleEP,Talk to person,50.33547794117647,475.9200551343901,76.74707098552723,116.02941176470588
411.733333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,7d779da9dd512ce8050cfe19e31acd27,WMmu12CmX,Talk to person,46.364889705882355,389.02825637491384,165.84424534803583,160.58823529411765
411.733333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,7d779da9dd512ce8050cfe19e31acd27,WMmu12CmX,Look person,46.364889705882355,389.02825637491384,165.84424534803583,160.58823529411765
413.533333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,af7d8d375e0b0fb1124337c512e17639,B6-EcWz_3,Listen to,50.33547794117647,387.26395589248796,169.37284631288767,179.55882352941177
434.466667,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,fa4aff512fe99022f84cbc335eecf262,l3m6tyN6u,Talk to person,4.0119485294117645,238.18056512749828,190.10337698139216,105
434.466667,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,fa4aff512fe99022f84cbc335eecf262,H7sNOZ4AB,Look person,37.982536764705884,464.89317711922814,95.71330117160579,118.23529411764706
454.133333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,67facaad9a8d42e6a332a5f817280ed9,9aorhpxiP,Talk to group,132.83547794117646,160.1102687801516,181.28187456926258,227.16452205882354
454.133333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,67facaad9a8d42e6a332a5f817280ed9,pfCJIhWfL,Look person,0.04136029411764706,211.71605789110959,104.97587870434184,104.55882352941177
455.333333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,c241807a0eb86c697a7580cc3ce2b7b6,BnOBhoOfj,Talk to person,49.01194852941176,468.42177808407996,78.95244658855961,131.47058823529412
458.2,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,f480751d95f76722773ffca2368d0c17,rhId-Vp6n,Talk to group,67.98253676470588,167.60854583046176,163.19779462439698,258.0882352941176
458.2,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,f480751d95f76722773ffca2368d0c17,6HPjiICqG,Listen to,0.48253676470588236,325.513439007581,76.74707098552723,69.26470588235294
458.2,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,f480751d95f76722773ffca2368d0c17,6HPjiICqG,Look person,0.48253676470588236,325.513439007581,76.74707098552723,69.26470588235294
458.2,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,f480751d95f76722773ffca2368d0c17,dU32my1bh,Listen to,2.2472426470588234,224.50723638869746,83.80427291523088,95.29411764705883
458.2,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,f480751d95f76722773ffca2368d0c17,dU32my1bh,Look person,2.2472426470588234,224.50723638869746,83.80427291523088,95.29411764705883
458.6,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,7f07b87d5d448e7e0a13efc2c7095b04,WqiMtaN-U,Listen to,1.3648897058823528,220.09648518263268,181.28187456926258,88.23529411764706
472.8,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,012154a77df38a0990fbbdefa7bcc160,7z45m1Q0B,Talk to person,46.364889705882355,477.24328049620954,89.5382494831151,116.02941176470588
472.8,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,012154a77df38a0990fbbdefa7bcc160,U6tW-z_zv,Look person,0.48253676470588236,222.30186078566507,98.80082701585114,97.94117647058823
475.6,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,a20fce5898e4e763d97cf1ebd09a8ed4,VQ0fDdw4C,Talk to group,71.953125,188.33907649896622,129.23501033769813,253.67647058823528
478.866667,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,df51af234856a40b06fc5261d628e62d,FvVrEe5u2,Talk to person,1.806066176470588,216.56788421778086,106.74017918676775,103.67647058823529
478.866667,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,df51af234856a40b06fc5261d628e62d,WvEonm5kz,Look person,50.33547794117647,475.4789800137836,86.45072363886975,120
480.866667,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,2ec9c21d36ab43e0ee75533cd0dd3b35,9gsrx2naO,Laugh,6.659007352941177,253.17711922811856,59.10406616126809,45.44117647058823
486.6,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,a8494fbbe3e8a0e98dfd708da85f2630,oDarpphfV,Laugh,95.33547794117646,445.92694693314957,74.9827705031013,75.88235294117646
486.6,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,a8494fbbe3e8a0e98dfd708da85f2630,YdNLg-aN9,Laugh,0.9237132352941176,239.9448656099242,60.868366643694,45.44117647058823
488.266667,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,21b802fd882229e0dfa5bb34ae43dd00,qXtgvCGrd,Laugh,1.806066176470588,351.09579600275674,52.04686423156444,37.5
496.866667,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,948a71311b6d4bba55b20aa38fb7a374,919to9s3z,Talk to person,45.041360294117645,472.83252929014475,77.62922122674019,112.94117647058823
502.133333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,efba71f0868ef4fff4c63012ad520a94,qdV2paF0N,Talk to person,1.3648897058823528,320.66161268090974,73.65954514128188,64.41176470588235
502.133333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,efba71f0868ef4fff4c63012ad520a94,0kWJleuAY,Listen to,52.982536764705884,479.44865609924193,74.54169538249484,101.02941176470588
502.133333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,efba71f0868ef4fff4c63012ad520a94,0kWJleuAY,Look person,52.982536764705884,479.44865609924193,74.54169538249484,101.02941176470588
507.666667,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,6d34e88b9246cd0a6f8a0953aefaaafe,iKZlnMcwC,Talk to person,2.688419117647059,213.4803583735355,104.97587870434184,122.6470588235294
529.333333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,bafb8b0a7d45c99e06ca65e16985429e,VpfirYepz,Talk to person,0.9237132352941176,158.3459682977257,164.9620951068229,341.9117647058823
532.6,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,9709cdeff0ac236c58eca9bcb04b9e5a,HCtQpOvWd,Talk to group,80.77665441176471,159.22811853893867,133.64576154376292,271.7647058823529
532.6,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,9709cdeff0ac236c58eca9bcb04b9e5a,IOLZ1O5nf,Listen to,51.21783088235294,366.53342522398344,179.0764989662302,227.16452205882354
544.733333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,2d2fb0b39dc3a37d33efc5a334d7e2e2,7OfqDjFeB,Look person,1.806066176470588,211.71605789110959,111.15093039283254,104.11764705882352
544.733333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,2d2fb0b39dc3a37d33efc5a334d7e2e2,q69SzSyAv,Talk to group,87.39430147058823,157.90489317711922,159.66919365954516,252.35294117647058
544.733333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,2d2fb0b39dc3a37d33efc5a334d7e2e2,YV5GVVgXi,Laugh,94.01194852941177,432.25361819434875,79.3935217091661,70.1470588235294
544.733333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,2d2fb0b39dc3a37d33efc5a334d7e2e2,spmrfPMTL,Listen to,46.80606617647059,472.39145416953824,82.92212267401791,110.73529411764706
544.733333,Seance_4_DTX_Cartable/,personnepersonne,7afaa927cd1f1393cc387161a75ca732,2d2fb0b39dc3a37d33efc5a334d7e2e2,58MagD8Sg,Listen to,3.129595588235294,316.6919365954514,91.74362508614749,65.73529411764706
