timestamp,seance,atomic_action_type,root_asset_id,asset_id,region_id,tag_name,bounding_box_top,bounding_box_left,bounding_box_width,bounding_box_height
2,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,239c64ac51964dc4e0a73210feb65f45,s4x3xAnUe,look at board,41.15234375,92.49609375,163.5343017578125,261.5800476074219
2,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,239c64ac51964dc4e0a73210feb65f45,O1WxKrf7m,look at board,117.4921875,365.30078125,157.92100524902344,238.004150390625
8,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,ed92730efbd9d3128e7a557edf7c2f56,BCyFwMnoi,Look at Notebook Smatphone,89.052734375,362.64453125,147.4428253173828,145.197509765625
12.24,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,110b4d8c69125d113b584c2185c5fb11,U4upOfL_y,write on the board,226.763671875,83.138671875,261.9168395996094,132.84823608398438
18.36,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,e0b5a98a99d10712db7ec458c3087a87,ihH8b5zEu,look at board,7.47265625,210.3359375,119.03950500488281,120.12474060058594
26.28,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,8f89d31278c9e6ea60e24358497af18f,wziTENglm,look at board,178.1171875,306.17578125,141.79209899902344,179.6257781982422
26.28,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,8f89d31278c9e6ea60e24358497af18f,dX0DpMsui,look at board,81.193359375,395.57421875,106.2785873413086,147.81704711914062
27.64,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,6f87b291e23ad473ce1ddb8d6c8f0c3a,1l-ghjt8Q,write on the table,13.833984375,241.43359375,100.29106140136719,108.14969635009766
34.08,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,8d1afc0517f8463fa10e9e341f8e5b7a,5mLi-nQVE,write on the board,197.34375,64.466796875,252.01705932617188,128.0987091064453
52.36,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,609089201403c2df05c7561cb5f69f4f,qVseNxshh,Reed,113.0390625,384.013671875,127.23493194580078,137.7130889892578
63.12,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,dcae28146639f6f8ee5a5895564602be,GS2Am3q0w,write on the board,139.982421875,26.2578125,257.08941650390625,210.27442932128906
67.96,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,2ad4696eee744013934eb908f356ff3e,nqa70hGLU,use portal,25.060546875,346.21484375,78.2120590209961,64.74012756347656
75.36,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,42316fc514cf69b1f04e8168d72ca31f,lgKCMJM73,Look at Notebook Smatphone,25.435546875,241.060546875,88.31600952148438,89.4760971069336
85.4,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,4000221c0391a23950423623828d6e1f,l3lXdJuvo,use portal,26.18359375,238.81640625,148.19126892089844,117.87940979003906
101.32,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,10e6978036da6c4d950f43abe24943a7,FBvtBkDMx,Reed,108.17578125,390,133.5966796875,154.92723083496094
113.2,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,066300de97845f83ecf2ba555ec28a1f,N29_pNZKX,write on the board,212.544921875,56.1953125,215.1767120361328,146.69439697265625
113.2,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,066300de97845f83ecf2ba555ec28a1f,HCbuutC2q,write on the table,26.18359375,337.609375,93.55509948730469,61.746360778808594
122.2,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,86ab752e1c77b8ef2067701d1d773e13,uq5Ka0heP,look at board,25.845703125,250.7890625,82.32848358154297,68.8565444946289
132.6,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,cf90ec614cd366c16621aa01b9bae14d,icvTmV0tg,Reed,25.060546875,242.18359375,92.80665588378906,101.0769271850586
145.76,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,6e26fdbcedb2f8977f47561df6f12316,aHZ9sDFIB,Reed,49.759765625,447.62890625,106.6528091430664,95.42620086669922
166.32,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,3cf9cc573ffe5f76d32316e132c6d4fa,0M1_UYYZU,Reed,104.431640625,346.58984375,152.3076934814453,136.59043884277344
185.48,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,64a2dfa0a923ba07a63ad25e4fc23410,syGf42iOK,write on the board,189.34375,61.435546875,220.79002380371094,170.65625
192.2,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,7453a6f5bba29ba899c50f1fef884511,yV3n9Kv-s,write on the table,25.845703125,247.046875,100.665283203125,87.19334411621094
194.48,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,ff8802352dedb8a8c90d15a0778e2f4e,rvZ41SO6b,Reed,103.68359375,357.0703125,132.09979248046875,119.75051879882812
197.4,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,9e454e35070a2085dc8845435e6bbbee,6g_c1GQrq,write on the table,28.466796875,254.158203125,105.15592956542969,102.16216278076172
200.16,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,0a2552a8f512c7f329af5a990192a315,KgEe8pS5U,write on the board,205.060546875,74.533203125,193.47193908691406,153.05613708496094
207.2,Seance_4_DTX_Cartable/,personneobjet,ac05edf68e1135af6fc271f818ec0902,e24c6dcdf617a21c67250819f8a29658,ycT02-hQ9,write on the table,28.466796875,253.783203125,118.62785339355469,99.91683959960938
