timestamp,seance,atomic_action_type,root_asset_id,asset_id,region_id,tag_name,bounding_box_top,bounding_box_left,bounding_box_width,bounding_box_height
45.16,Seance_2_FAST_Valise/,personneobjet,bdc3a0954deb7f77593756c94598e3ea,dc6f743ebd929bdd60009f3247580f38,KONCNQwnx,Look at Notebook Smatphone,65.91796875,402.345703125,99.09798431396484,145.1197509765625
70.32,Seance_2_FAST_Valise/,personneobjet,bdc3a0954deb7f77593756c94598e3ea,d92e416b0b1cbde941dd3a0ee75bd821,Jb60cuuzV,Look at Notebook Smatphone,88.0859375,410.408203125,98.09020233154297,143.44012451171875
127.64,Seance_2_FAST_Valise/,personneobjet,bdc3a0954deb7f77593756c94598e3ea,9b78eae9a08a44490c2a9e8b1a8e9219,SZckvtuGi,look at table,4.44140625,245.1328125,128.32347106933594,104.1368637084961
127.64,Seance_2_FAST_Valise/,personneobjet,bdc3a0954deb7f77593756c94598e3ea,9b78eae9a08a44490c2a9e8b1a8e9219,8NsdIHg6L,look at table,6.45703125,335.162109375,163.93157958984375,85.99688720703125
132.36,Seance_2_FAST_Valise/,personneobjet,bdc3a0954deb7f77593756c94598e3ea,68f1ccd0c3945e9eb9d56de00dbf9396,TRBxE3DUU,write on the table,86.375,377.486328125,119.58943176269531,127.68523406982422
134.76,Seance_2_FAST_Valise/,personneobjet,bdc3a0954deb7f77593756c94598e3ea,d0cd3b9c0592248dce62969b56d91975,hyTzD7eIT,write on the table,3.76953125,345.91015625,84.65318298339844,72.22395324707031
136.76,Seance_2_FAST_Valise/,personneobjet,bdc3a0954deb7f77593756c94598e3ea,5899673d2dbfc5271c64cf0eef4e10e8,87VoaDnEa,write on the table,1.75390625,342.88671875,93.05132293701172,84.65318298339844
154.16,Seance_2_FAST_Valise/,personneobjet,bdc3a0954deb7f77593756c94598e3ea,5058949a0e9c11228019999f7644a341,tjFaHk_5y,write on the table,74.984375,371.439453125,138.06532287597656,141.42457580566406
210.04,Seance_2_FAST_Valise/,personneobjet,bdc3a0954deb7f77593756c94598e3ea,31cb16c80d8c5fa5aae9a452de71f630,NQg02N0Xl,write on the table,67.93359375,362.369140625,155.197509765625,130.0030975341797
210.04,Seance_2_FAST_Valise/,personneobjet,bdc3a0954deb7f77593756c94598e3ea,31cb16c80d8c5fa5aae9a452de71f630,YUWfYI0XM,write on the table,0,345.236328125,92.71539306640625,75.6573257446289
